Date,open,high,low,close,adjclose,volume,ingested_at_utc
2019-11-28,3737.5,3787.5,3675.0,3700.0,2704.635009765625,21981000,2026-06-14 06:09:18.130657+00:00
2019-11-29,3700.0,3762.5,3662.5,3750.0,2741.18408203125,20343400,2026-06-14 06:09:18.130657+00:00
2019-12-02,3725.0,3850.0,3725.0,3775.0,2759.458740234375,64660200,2026-06-14 06:09:18.130657+00:00
2019-12-03,3762.5,3825.0,3737.5,3775.0,2759.458740234375,41645000,2026-06-14 06:09:18.130657+00:00
2019-12-04,3750.0,3775.0,3712.5,3712.5,2713.772216796875,42196800,2026-06-14 06:09:18.130657+00:00
2019-12-05,3725.0,3762.5,3712.5,3725.0,2722.90966796875,53985800,2026-06-14 06:09:18.130657+00:00
2019-12-06,3750.0,3812.5,3737.5,3787.5,2768.595947265625,29544800,2026-06-14 06:09:18.130657+00:00
2019-12-09,3812.5,3825.0,3762.5,3787.5,2768.595947265625,36970600,2026-06-14 06:09:18.130657+00:00
2019-12-10,3787.5,3825.0,3762.5,3800.0,2777.73291015625,38381200,2026-06-14 06:09:18.130657+00:00
2019-12-11,3825.0,3825.0,3762.5,3762.5,2750.3212890625,31571800,2026-06-14 06:09:18.130657+00:00
2019-12-12,3775.0,3837.5,3762.5,3762.5,2750.3212890625,50870000,2026-06-14 06:09:18.130657+00:00
2019-12-13,3812.5,3850.0,3787.5,3825.0,2796.0078125,48904000,2026-06-14 06:09:18.130657+00:00
2019-12-16,3825.0,3875.0,3800.0,3850.0,2814.2822265625,59955600,2026-06-14 06:09:18.130657+00:00
2019-12-17,3850.0,3862.5,3825.0,3850.0,2814.2822265625,45188200,2026-06-14 06:09:18.130657+00:00
2019-12-18,3850.0,3925.0,3825.0,3912.5,2859.96875,84394000,2026-06-14 06:09:18.130657+00:00
2019-12-19,3912.5,3925.0,3875.0,3912.5,2859.96875,38600800,2026-06-14 06:09:18.130657+00:00
2019-12-20,3912.5,3912.5,3875.0,3900.0,2850.83154296875,37723600,2026-06-14 06:09:18.130657+00:00
2019-12-23,3925.0,3962.5,3900.0,3962.5,2896.517578125,45834400,2026-06-14 06:09:18.130657+00:00
2019-12-26,3975.0,4000.0,3962.5,3975.0,2905.6552734375,35309200,2026-06-14 06:09:18.130657+00:00
2019-12-27,3975.0,3987.5,3925.0,3962.5,2896.517578125,19371400,2026-06-14 06:09:18.130657+00:00
2019-12-30,3975.0,3987.5,3900.0,3925.0,2869.106201171875,35604600,2026-06-14 06:09:18.130657+00:00
2020-01-02,3937.5,3937.5,3887.5,3887.5,2841.694091796875,18602600,2026-06-14 06:09:18.130657+00:00
2020-01-03,3900.0,3937.5,3825.0,3900.0,2850.83154296875,32251400,2026-06-14 06:09:18.130657+00:00
2020-01-06,3875.0,3875.0,3800.0,3812.5,2786.87060546875,26249200,2026-06-14 06:09:18.130657+00:00
2020-01-07,3837.5,3850.0,3762.5,3775.0,2759.458740234375,38049800,2026-06-14 06:09:18.130657+00:00
2020-01-08,3750.0,3762.5,3700.0,3712.5,2713.772216796875,40926800,2026-06-14 06:09:18.130657+00:00
2020-01-09,3750.0,3850.0,3750.0,3850.0,2814.2822265625,43770600,2026-06-14 06:09:18.130657+00:00
2020-01-10,3850.0,3912.5,3837.5,3862.5,2823.419677734375,41985000,2026-06-14 06:09:18.130657+00:00
2020-01-13,3875.0,3900.0,3850.0,3887.5,2841.694091796875,24716600,2026-06-14 06:09:18.130657+00:00
2020-01-14,3912.5,3925.0,3862.5,3925.0,2869.106201171875,40286800,2026-06-14 06:09:18.130657+00:00
2020-01-15,3900.0,3937.5,3825.0,3837.5,2805.144775390625,35369800,2026-06-14 06:09:18.130657+00:00
2020-01-16,3837.5,3887.5,3812.5,3850.0,2814.2822265625,38027400,2026-06-14 06:09:18.130657+00:00
2020-01-17,3850.0,3887.5,3837.5,3887.5,2841.694091796875,33630000,2026-06-14 06:09:18.130657+00:00
2020-01-20,3862.5,3900.0,3762.5,3775.0,2759.458740234375,35184600,2026-06-14 06:09:18.130657+00:00
2020-01-21,3787.5,3825.0,3750.0,3787.5,2768.595947265625,32903600,2026-06-14 06:09:18.130657+00:00
2020-01-22,3812.5,3850.0,3787.5,3812.5,2786.87060546875,44490400,2026-06-14 06:09:18.130657+00:00
2020-01-23,3812.5,3862.5,3775.0,3825.0,2796.0078125,44155400,2026-06-14 06:09:18.130657+00:00
2020-01-24,3800.0,3887.5,3800.0,3850.0,2814.2822265625,35702000,2026-06-14 06:09:18.130657+00:00
2020-01-27,3850.0,3850.0,3725.0,3725.0,2722.90966796875,28379600,2026-06-14 06:09:18.130657+00:00
2020-01-28,3700.0,3737.5,3650.0,3737.5,2732.046875,42985000,2026-06-14 06:09:18.130657+00:00
2020-01-29,3737.5,3762.5,3675.0,3675.0,2686.3603515625,33503800,2026-06-14 06:09:18.130657+00:00
2020-01-30,3675.0,3712.5,3625.0,3625.0,2649.811279296875,26904000,2026-06-14 06:09:18.130657+00:00
2020-01-31,3650.0,3650.0,3550.0,3600.0,2631.536376953125,54195000,2026-06-14 06:09:18.130657+00:00
2020-02-03,3550.0,3650.0,3537.5,3562.5,2604.124755859375,40300400,2026-06-14 06:09:18.130657+00:00
2020-02-04,3612.5,3687.5,3587.5,3675.0,2686.3603515625,39320000,2026-06-14 06:09:18.130657+00:00
2020-02-05,3675.0,3712.5,3625.0,3712.5,2713.772216796875,32161400,2026-06-14 06:09:18.130657+00:00
2020-02-06,3750.0,3762.5,3675.0,3675.0,2686.3603515625,33597000,2026-06-14 06:09:18.130657+00:00
2020-02-07,3700.0,3700.0,3675.0,3675.0,2686.3603515625,39234200,2026-06-14 06:09:18.130657+00:00
2020-02-10,3662.5,3662.5,3612.5,3662.5,2677.22314453125,24158600,2026-06-14 06:09:18.130657+00:00
2020-02-11,3650.0,3687.5,3637.5,3650.0,2668.085693359375,17313800,2026-06-14 06:09:18.130657+00:00
2020-02-12,3650.0,3687.5,3637.5,3637.5,2658.948486328125,22518200,2026-06-14 06:09:18.130657+00:00
2020-02-13,3637.5,3712.5,3637.5,3700.0,2704.635009765625,41031400,2026-06-14 06:09:18.130657+00:00
2020-02-14,3687.5,3800.0,3662.5,3762.5,2750.3212890625,51465800,2026-06-14 06:09:18.130657+00:00
2020-02-17,3800.0,3825.0,3762.5,3812.5,2786.87060546875,28980000,2026-06-14 06:09:18.130657+00:00
2020-02-18,3825.0,3875.0,3800.0,3850.0,2814.2822265625,46645800,2026-06-14 06:09:18.130657+00:00
2020-02-19,3837.5,3912.5,3812.5,3887.5,2841.694091796875,51704600,2026-06-14 06:09:18.130657+00:00
2020-02-20,3900.0,3975.0,3900.0,3962.5,2896.517578125,71856200,2026-06-14 06:09:18.130657+00:00
2020-02-21,3937.5,3937.5,3862.5,3887.5,2841.694091796875,94446000,2026-06-14 06:09:18.130657+00:00
2020-02-24,3800.0,3850.0,3737.5,3787.5,2768.595947265625,59512800,2026-06-14 06:09:18.130657+00:00
2020-02-25,3750.0,3812.5,3737.5,3750.0,2741.18408203125,33976200,2026-06-14 06:09:18.130657+00:00
2020-02-26,3700.0,3712.5,3650.0,3650.0,2668.085693359375,72455400,2026-06-14 06:09:18.130657+00:00
2020-02-27,3625.0,3650.0,3462.5,3537.5,2585.85009765625,59326400,2026-06-14 06:09:18.130657+00:00
2020-02-28,3400.0,3512.5,3337.5,3512.5,2567.57568359375,104295000,2026-06-14 06:09:18.130657+00:00
2020-03-02,3475.0,3487.5,3275.0,3375.0,2541.6845703125,82760000,2026-06-14 06:09:18.130657+00:00
2020-03-03,3425.0,3475.0,3350.0,3400.0,2560.51220703125,83411600,2026-06-14 06:09:18.130657+00:00
2020-03-04,3400.0,3500.0,3362.5,3475.0,2616.994140625,77696400,2026-06-14 06:09:18.130657+00:00
2020-03-05,3500.0,3525.0,3375.0,3412.5,2569.925537109375,78261200,2026-06-14 06:09:18.130657+00:00
2020-03-06,3350.0,3350.0,3200.0,3200.0,2409.893798828125,85722600,2026-06-14 06:09:18.130657+00:00
2020-03-09,3012.5,3062.5,2800.0,2825.0,2127.484130859375,136122600,2026-06-14 06:09:18.130657+00:00
2020-03-10,2850.0,2962.5,2800.0,2837.5,2136.89794921875,164540600,2026-06-14 06:09:18.130657+00:00
2020-03-11,2837.5,2862.5,2637.5,2762.5,2080.416259765625,106587600,2026-06-14 06:09:18.130657+00:00
2020-03-12,2600.0,2687.5,2500.0,2512.5,1892.143310546875,135371800,2026-06-14 06:09:18.130657+00:00
2020-03-13,2512.5,2512.5,2512.5,2512.5,1892.143310546875,0,2026-06-14 06:09:18.130657+00:00
2020-03-16,2550.0,2625.0,2420.0,2420.0,1822.4820556640625,98330000,2026-06-14 06:09:18.130657+00:00
2020-03-17,2415.0,2420.0,2255.0,2255.0,1698.2220458984375,137142000,2026-06-14 06:09:18.130657+00:00
2020-03-18,2295.0,2295.0,2100.0,2100.0,1581.49267578125,144534400,2026-06-14 06:09:18.130657+00:00
2020-03-19,1960.0,1975.0,1955.0,1955.0,1472.2945556640625,21906200,2026-06-14 06:09:18.130657+00:00
2020-03-20,1900.0,1900.0,1820.0,1820.0,1370.6270751953125,351439200,2026-06-14 06:09:18.130657+00:00
2020-03-23,1765.0,1765.0,1695.0,1695.0,1276.4906005859375,21148600,2026-06-14 06:09:18.130657+00:00
2020-03-24,1655.0,1715.0,1580.0,1580.0,1189.8848876953125,264178600,2026-06-14 06:09:18.130657+00:00
2020-03-26,1580.0,1845.0,1485.0,1795.0,1351.7998046875,381513800,2026-06-14 06:09:18.130657+00:00
2020-03-27,1835.0,2120.0,1825.0,1995.0,1502.418212890625,329983600,2026-06-14 06:09:18.130657+00:00
2020-03-30,1980.0,1980.0,1860.0,1860.0,1400.750732421875,82145200,2026-06-14 06:09:18.130657+00:00
2020-03-31,1915.0,2010.0,1860.0,1910.0,1438.4052734375,199220400,2026-06-14 06:09:18.130657+00:00
2020-04-01,1915.0,2000.0,1835.0,1840.0,1385.6888427734375,172971000,2026-06-14 06:09:18.130657+00:00
2020-04-02,1845.0,1925.0,1735.0,1925.0,1449.7017822265625,117968800,2026-06-14 06:09:18.130657+00:00
2020-04-03,1940.0,2020.0,1920.0,2005.0,1509.9490966796875,95169200,2026-06-14 06:09:18.130657+00:00
2020-04-06,2030.0,2150.0,2005.0,2145.0,1615.3818359375,122959600,2026-06-14 06:09:18.130657+00:00
2020-04-07,2245.0,2325.0,2060.0,2155.0,1622.912841796875,163256600,2026-06-14 06:09:18.130657+00:00
2020-04-08,2100.0,2120.0,2005.0,2005.0,1509.9490966796875,123065400,2026-06-14 06:09:18.130657+00:00
2020-04-09,2050.0,2075.0,1935.0,1995.0,1502.418212890625,73319200,2026-06-14 06:09:18.130657+00:00
2020-04-13,2000.0,2035.0,1950.0,1995.0,1502.418212890625,41042600,2026-06-14 06:09:18.130657+00:00
2020-04-14,2000.0,2095.0,2000.0,2075.0,1562.66552734375,57683200,2026-06-14 06:09:18.130657+00:00
2020-04-15,2080.0,2115.0,1995.0,2100.0,1581.49267578125,75203600,2026-06-14 06:09:18.130657+00:00
2020-04-16,2050.0,2050.0,1975.0,1990.0,1498.6527099609375,92763800,2026-06-14 06:09:18.130657+00:00
2020-04-17,2035.0,2085.0,2035.0,2080.0,1566.4310302734375,89041400,2026-06-14 06:09:18.130657+00:00
2020-04-20,2085.0,2120.0,2035.0,2050.0,1543.838134765625,69765600,2026-06-14 06:09:18.130657+00:00
2020-04-21,2040.0,2050.0,1995.0,2015.0,1517.47998046875,41715200,2026-06-14 06:09:18.130657+00:00
2020-04-22,1985.0,2035.0,1950.0,2010.0,1513.714599609375,105656400,2026-06-14 06:09:18.130657+00:00
2020-04-23,2025.0,2035.0,1995.0,2010.0,1513.714599609375,76382800,2026-06-14 06:09:18.130657+00:00
2020-04-24,2010.0,2010.0,1890.0,1900.0,1430.874267578125,100645000,2026-06-14 06:09:18.130657+00:00
2020-04-27,1935.0,1960.0,1875.0,1900.0,1430.874267578125,68610200,2026-06-14 06:09:18.130657+00:00
2020-04-28,1910.0,1915.0,1875.0,1910.0,1438.4052734375,69997600,2026-06-14 06:09:18.130657+00:00
2020-04-29,1925.0,1925.0,1875.0,1880.0,1415.8125,65257600,2026-06-14 06:09:18.130657+00:00
2020-04-30,1910.0,2050.0,1900.0,2050.0,1543.838134765625,126389200,2026-06-14 06:09:18.130657+00:00
2020-05-04,2000.0,2000.0,1935.0,1960.0,1476.0599365234375,66251600,2026-06-14 06:09:18.130657+00:00
2020-05-05,1980.0,2015.0,1890.0,1920.0,1445.9361572265625,108560200,2026-06-14 06:09:18.130657+00:00
2020-05-06,1925.0,1945.0,1910.0,1915.0,1442.1707763671875,82511800,2026-06-14 06:09:18.130657+00:00
2020-05-08,1925.0,1935.0,1895.0,1900.0,1430.874267578125,91046000,2026-06-14 06:09:18.130657+00:00
2020-05-11,1930.0,1930.0,1900.0,1900.0,1430.874267578125,80701600,2026-06-14 06:09:18.130657+00:00
2020-05-12,1910.0,1910.0,1825.0,1830.0,1378.1580810546875,164776400,2026-06-14 06:09:18.130657+00:00
2020-05-13,1820.0,1870.0,1790.0,1860.0,1400.750732421875,78014600,2026-06-14 06:09:18.130657+00:00
2020-05-14,1835.0,1870.0,1755.0,1770.0,1332.9725341796875,94613200,2026-06-14 06:09:18.130657+00:00
2020-05-15,1785.0,1795.0,1650.0,1670.0,1257.663330078125,173916400,2026-06-14 06:09:18.130657+00:00
2020-05-18,1690.0,1705.0,1635.0,1665.0,1253.897705078125,83620800,2026-06-14 06:09:18.130657+00:00
2020-05-19,1700.0,1790.0,1690.0,1760.0,1325.441650390625,154163000,2026-06-14 06:09:18.130657+00:00
2020-05-20,1785.0,1820.0,1710.0,1800.0,1355.565185546875,148603000,2026-06-14 06:09:18.130657+00:00
2020-05-26,1830.0,1830.0,1790.0,1815.0,1366.8614501953125,88906800,2026-06-14 06:09:18.130657+00:00
2020-05-27,1820.0,1850.0,1790.0,1815.0,1366.8614501953125,128476400,2026-06-14 06:09:18.130657+00:00
2020-05-28,1820.0,1895.0,1815.0,1830.0,1378.1580810546875,233662000,2026-06-14 06:09:18.130657+00:00
2020-05-29,1830.0,1930.0,1795.0,1915.0,1442.1707763671875,294115600,2026-06-14 06:09:18.130657+00:00
2020-06-02,1950.0,2020.0,1925.0,1985.0,1494.88720703125,263164400,2026-06-14 06:09:18.130657+00:00
2020-06-03,2010.0,2095.0,1940.0,2065.0,1555.134521484375,277008600,2026-06-14 06:09:18.130657+00:00
2020-06-04,2100.0,2180.0,2055.0,2070.0,1558.89990234375,227041600,2026-06-14 06:09:18.130657+00:00
2020-06-05,2100.0,2145.0,2015.0,2125.0,1600.3201904296875,145380800,2026-06-14 06:09:18.130657+00:00
2020-06-08,2175.0,2470.0,2170.0,2415.0,1818.7166748046875,311447600,2026-06-14 06:09:18.130657+00:00
2020-06-09,2450.0,2575.0,2425.0,2430.0,1830.01318359375,285710200,2026-06-14 06:09:18.130657+00:00
2020-06-10,2425.0,2425.0,2260.0,2260.0,1701.987548828125,303568800,2026-06-14 06:09:18.130657+00:00
2020-06-11,2255.0,2255.0,2105.0,2105.0,1585.258056640625,444085400,2026-06-14 06:09:18.130657+00:00
2020-06-12,2105.0,2235.0,1970.0,2235.0,1683.16015625,399567400,2026-06-14 06:09:18.130657+00:00
2020-06-15,2240.0,2250.0,2090.0,2100.0,1581.49267578125,233304600,2026-06-14 06:09:18.130657+00:00
2020-06-16,2175.0,2305.0,2175.0,2305.0,1735.8765869140625,263297600,2026-06-14 06:09:18.130657+00:00
2020-06-17,2340.0,2375.0,2255.0,2275.0,1713.2838134765625,186268000,2026-06-14 06:09:18.130657+00:00
2020-06-18,2250.0,2285.0,2215.0,2250.0,1694.4564208984375,104127000,2026-06-14 06:09:18.130657+00:00
2020-06-19,2275.0,2285.0,2225.0,2240.0,1686.9256591796875,82478400,2026-06-14 06:09:18.130657+00:00
2020-06-22,2240.0,2255.0,2220.0,2235.0,1683.16015625,51006800,2026-06-14 06:09:18.130657+00:00
2020-06-23,2235.0,2235.0,2160.0,2190.0,1649.27099609375,83534400,2026-06-14 06:09:18.130657+00:00
2020-06-24,2205.0,2390.0,2205.0,2370.0,1784.8275146484375,302121200,2026-06-14 06:09:18.130657+00:00
2020-06-25,2335.0,2345.0,2255.0,2275.0,1713.2838134765625,235644400,2026-06-14 06:09:18.130657+00:00
2020-06-26,2325.0,2345.0,2275.0,2290.0,1724.580322265625,133600200,2026-06-14 06:09:18.130657+00:00
2020-06-29,2275.0,2300.0,2245.0,2295.0,1728.3458251953125,69967400,2026-06-14 06:09:18.130657+00:00
2020-06-30,2335.0,2350.0,2275.0,2290.0,1724.580322265625,123530000,2026-06-14 06:09:18.130657+00:00
2020-07-01,2300.0,2315.0,2255.0,2270.0,1709.5181884765625,74028600,2026-06-14 06:09:18.130657+00:00
2020-07-02,2270.0,2300.0,2270.0,2295.0,1728.3458251953125,57236400,2026-06-14 06:09:18.130657+00:00
2020-07-03,2300.0,2320.0,2275.0,2280.0,1717.04931640625,47528000,2026-06-14 06:09:18.130657+00:00
2020-07-06,2295.0,2320.0,2290.0,2305.0,1735.8765869140625,62036400,2026-06-14 06:09:18.130657+00:00
2020-07-07,2325.0,2330.0,2290.0,2300.0,1732.111083984375,82084400,2026-06-14 06:09:18.130657+00:00
2020-07-08,2300.0,2415.0,2290.0,2400.0,1807.4200439453125,230576800,2026-06-14 06:09:18.130657+00:00
2020-07-09,2410.0,2430.0,2360.0,2365.0,1781.062255859375,116501200,2026-06-14 06:09:18.130657+00:00
2020-07-10,2350.0,2365.0,2325.0,2335.0,1758.4693603515625,75306000,2026-06-14 06:09:18.130657+00:00
2020-07-13,2350.0,2385.0,2350.0,2375.0,1788.5931396484375,71091800,2026-06-14 06:09:18.130657+00:00
2020-07-14,2375.0,2390.0,2350.0,2360.0,1777.296630859375,96113000,2026-06-14 06:09:18.130657+00:00
2020-07-15,2380.0,2390.0,2355.0,2355.0,1773.5311279296875,84620000,2026-06-14 06:09:18.130657+00:00
2020-07-16,2355.0,2370.0,2340.0,2350.0,1769.7655029296875,86094200,2026-06-14 06:09:18.130657+00:00
2020-07-17,2340.0,2360.0,2335.0,2335.0,1758.4693603515625,37567000,2026-06-14 06:09:18.130657+00:00
2020-07-20,2345.0,2345.0,2255.0,2270.0,1709.5181884765625,135393000,2026-06-14 06:09:18.130657+00:00
2020-07-21,2285.0,2350.0,2280.0,2340.0,1762.2347412109375,121672800,2026-06-14 06:09:18.130657+00:00
2020-07-22,2350.0,2375.0,2330.0,2335.0,1758.4693603515625,96854200,2026-06-14 06:09:18.130657+00:00
2020-07-23,2345.0,2395.0,2335.0,2355.0,1773.5311279296875,152124600,2026-06-14 06:09:18.130657+00:00
2020-07-24,2355.0,2355.0,2295.0,2305.0,1735.8765869140625,109205600,2026-06-14 06:09:18.130657+00:00
2020-07-27,2320.0,2330.0,2300.0,2325.0,1750.9383544921875,54144000,2026-06-14 06:09:18.130657+00:00
2020-07-28,2330.0,2355.0,2325.0,2340.0,1762.2347412109375,70478400,2026-06-14 06:09:18.130657+00:00
2020-07-29,2330.0,2330.0,2290.0,2295.0,1728.3458251953125,128065400,2026-06-14 06:09:18.130657+00:00
2020-07-30,2305.0,2315.0,2285.0,2300.0,1732.111083984375,96801600,2026-06-14 06:09:18.130657+00:00
2020-08-03,2325.0,2325.0,2150.0,2220.0,1671.8638916015625,146498200,2026-06-14 06:09:18.130657+00:00
2020-08-04,2235.0,2280.0,2225.0,2280.0,1717.04931640625,66409200,2026-06-14 06:09:18.130657+00:00
2020-08-05,2285.0,2320.0,2255.0,2315.0,1743.407470703125,82299800,2026-06-14 06:09:18.130657+00:00
2020-08-06,2325.0,2335.0,2315.0,2320.0,1747.1727294921875,64511600,2026-06-14 06:09:18.130657+00:00
2020-08-07,2320.0,2340.0,2300.0,2310.0,1739.6419677734375,56842400,2026-06-14 06:09:18.130657+00:00
2020-08-10,2310.0,2320.0,2305.0,2310.0,1739.6419677734375,29651200,2026-06-14 06:09:18.130657+00:00
2020-08-11,2315.0,2410.0,2315.0,2390.0,1799.889404296875,192912200,2026-06-14 06:09:18.130657+00:00
2020-08-12,2400.0,2600.0,2380.0,2562.5,1929.7977294921875,362397000,2026-06-14 06:09:18.130657+00:00
2020-08-13,2600.0,2675.0,2512.5,2537.5,1910.9703369140625,175205000,2026-06-14 06:09:18.130657+00:00
2020-08-14,2537.5,2550.0,2500.0,2500.0,1882.729736328125,114290200,2026-06-14 06:09:18.130657+00:00
2020-08-18,2525.0,2612.5,2512.5,2525.0,1901.556884765625,203541200,2026-06-14 06:09:18.130657+00:00
2020-08-19,2537.5,2600.0,2500.0,2525.0,1901.556884765625,159091800,2026-06-14 06:09:18.130657+00:00
2020-08-24,2537.5,2575.0,2525.0,2550.0,1920.3843994140625,105466800,2026-06-14 06:09:18.130657+00:00
2020-08-25,2575.0,2675.0,2575.0,2637.5,1986.279541015625,185542800,2026-06-14 06:09:18.130657+00:00
2020-08-26,2650.0,2675.0,2600.0,2662.5,2005.106689453125,145659800,2026-06-14 06:09:18.130657+00:00
2020-08-27,2662.5,2712.5,2625.0,2650.0,1995.693359375,113335600,2026-06-14 06:09:18.130657+00:00
2020-08-28,2662.5,2675.0,2612.5,2625.0,1976.8658447265625,83795800,2026-06-14 06:09:18.130657+00:00
2020-08-31,2650.0,2662.5,2500.0,2550.0,1920.3843994140625,251920000,2026-06-14 06:09:18.130657+00:00
2020-09-01,2575.0,2587.5,2512.5,2587.5,1948.625,108883800,2026-06-14 06:09:18.130657+00:00
2020-09-02,2625.0,2637.5,2562.5,2612.5,1967.4522705078125,92414800,2026-06-14 06:09:18.130657+00:00
2020-09-03,2637.5,2687.5,2625.0,2675.0,2014.5205078125,267877200,2026-06-14 06:09:18.130657+00:00
2020-09-04,2625.0,2625.0,2562.5,2612.5,1967.4522705078125,188192000,2026-06-14 06:09:18.130657+00:00
2020-09-07,2612.5,2637.5,2562.5,2625.0,1976.8658447265625,81856400,2026-06-14 06:09:18.130657+00:00
2020-09-08,2650.0,2650.0,2612.5,2625.0,1976.8658447265625,45193600,2026-06-14 06:09:18.130657+00:00
2020-09-09,2575.0,2587.5,2512.5,2512.5,1892.143310546875,146843600,2026-06-14 06:09:18.130657+00:00
2020-09-10,2390.0,2395.0,2340.0,2340.0,1762.2347412109375,264205400,2026-06-14 06:09:18.130657+00:00
2020-09-11,2225.0,2440.0,2210.0,2435.0,1833.7781982421875,242923200,2026-06-14 06:09:18.130657+00:00
2020-09-14,2490.0,2525.0,2455.0,2525.0,1901.556884765625,155021200,2026-06-14 06:09:18.130657+00:00
2020-09-15,2525.0,2550.0,2455.0,2470.0,1860.13671875,98187400,2026-06-14 06:09:18.130657+00:00
2020-09-16,2495.0,2495.0,2435.0,2435.0,1833.7781982421875,60506400,2026-06-14 06:09:18.130657+00:00
2020-09-17,2430.0,2445.0,2350.0,2360.0,1777.296630859375,124173000,2026-06-14 06:09:18.130657+00:00
2020-09-18,2360.0,2405.0,2350.0,2370.0,1784.8275146484375,87300200,2026-06-14 06:09:18.130657+00:00
2020-09-21,2380.0,2380.0,2275.0,2295.0,1728.3458251953125,88031200,2026-06-14 06:09:18.130657+00:00
2020-09-22,2250.0,2320.0,2230.0,2270.0,1709.5181884765625,96480800,2026-06-14 06:09:18.130657+00:00
2020-09-23,2285.0,2300.0,2180.0,2210.0,1664.3330078125,111629000,2026-06-14 06:09:18.130657+00:00
2020-09-24,2180.0,2200.0,2155.0,2165.0,1630.443603515625,101549000,2026-06-14 06:09:18.130657+00:00
2020-09-25,2180.0,2300.0,2180.0,2300.0,1732.111083984375,109984600,2026-06-14 06:09:18.130657+00:00
2020-09-28,2325.0,2345.0,2250.0,2270.0,1709.5181884765625,62118800,2026-06-14 06:09:18.130657+00:00
2020-09-29,2300.0,2325.0,2235.0,2255.0,1698.2220458984375,84460000,2026-06-14 06:09:18.130657+00:00
2020-09-30,2275.0,2280.0,2185.0,2220.0,1671.8638916015625,63903400,2026-06-14 06:09:18.130657+00:00
2020-10-01,2245.0,2290.0,2235.0,2285.0,1720.814697265625,51766000,2026-06-14 06:09:18.130657+00:00
2020-10-02,2290.0,2295.0,2190.0,2255.0,1698.2220458984375,61431000,2026-06-14 06:09:18.130657+00:00
2020-10-05,2270.0,2310.0,2250.0,2310.0,1739.6419677734375,59714200,2026-06-14 06:09:18.130657+00:00
2020-10-06,2355.0,2370.0,2325.0,2335.0,1758.4693603515625,98068200,2026-06-14 06:09:18.130657+00:00
2020-10-07,2310.0,2345.0,2305.0,2335.0,1758.4693603515625,48203400,2026-06-14 06:09:18.130657+00:00
2020-10-08,2360.0,2360.0,2325.0,2335.0,1758.4693603515625,42166800,2026-06-14 06:09:18.130657+00:00
2020-10-09,2350.0,2350.0,2310.0,2320.0,1747.1727294921875,51010400,2026-06-14 06:09:18.130657+00:00
2020-10-12,2345.0,2355.0,2330.0,2335.0,1758.4693603515625,63289000,2026-06-14 06:09:18.130657+00:00
2020-10-13,2335.0,2390.0,2310.0,2380.0,1792.3585205078125,90512400,2026-06-14 06:09:18.130657+00:00
2020-10-14,2380.0,2475.0,2380.0,2475.0,1863.9022216796875,133840600,2026-06-14 06:09:18.130657+00:00
2020-10-15,2475.0,2475.0,2390.0,2390.0,1799.889404296875,106439400,2026-06-14 06:09:18.130657+00:00
2020-10-16,2425.0,2430.0,2380.0,2405.0,1811.185546875,54115000,2026-06-14 06:09:18.130657+00:00
2020-10-19,2425.0,2450.0,2410.0,2445.0,1841.309326171875,73015200,2026-06-14 06:09:18.130657+00:00
2020-10-20,2435.0,2445.0,2405.0,2405.0,1811.185546875,57256800,2026-06-14 06:09:18.130657+00:00
2020-10-21,2425.0,2465.0,2425.0,2440.0,1837.5439453125,89392600,2026-06-14 06:09:18.130657+00:00
2020-10-22,2415.0,2440.0,2415.0,2430.0,1830.01318359375,44578200,2026-06-14 06:09:18.130657+00:00
2020-10-23,2430.0,2450.0,2420.0,2425.0,1826.24755859375,46222200,2026-06-14 06:09:18.130657+00:00
2020-10-26,2435.0,2460.0,2415.0,2425.0,1826.24755859375,112967200,2026-06-14 06:09:18.130657+00:00
2020-10-27,2400.0,2425.0,2365.0,2370.0,1784.8275146484375,176476000,2026-06-14 06:09:18.130657+00:00
2020-11-02,2350.0,2355.0,2295.0,2330.0,1754.703857421875,145155000,2026-06-14 06:09:18.130657+00:00
2020-11-03,2350.0,2370.0,2330.0,2335.0,1758.4693603515625,89949600,2026-06-14 06:09:18.130657+00:00
2020-11-04,2350.0,2360.0,2300.0,2310.0,1739.6419677734375,70802200,2026-06-14 06:09:18.130657+00:00
2020-11-05,2360.0,2425.0,2340.0,2415.0,1818.7166748046875,180563400,2026-06-14 06:09:18.130657+00:00
2020-11-06,2430.0,2512.5,2385.0,2480.0,1867.6673583984375,240710000,2026-06-14 06:09:18.130657+00:00
2020-11-09,2525.0,2575.0,2500.0,2550.0,1920.3843994140625,166734000,2026-06-14 06:09:18.130657+00:00
2020-11-10,2625.0,2675.0,2600.0,2662.5,2005.106689453125,251065000,2026-06-14 06:09:18.130657+00:00
2020-11-11,2687.5,2762.5,2662.5,2737.5,2061.588623046875,214751400,2026-06-14 06:09:18.130657+00:00
2020-11-12,2775.0,2775.0,2650.0,2687.5,2023.9339599609375,133987600,2026-06-14 06:09:18.130657+00:00
2020-11-13,2662.5,2850.0,2637.5,2825.0,2127.484130859375,198407400,2026-06-14 06:09:18.130657+00:00
2020-11-16,2875.0,2925.0,2825.0,2837.5,2136.89794921875,173760800,2026-06-14 06:09:18.130657+00:00
2020-11-17,2875.0,2900.0,2837.5,2875.0,2165.138916015625,126882200,2026-06-14 06:09:18.130657+00:00
